Year,Month,FlightNum,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted
1987,10,1482,OAK,SAN,446,0,NA,0
1987,10,1482,OAK,SAN,446,0,NA,0
1987,10,1482,OAK,SAN,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1483,SAN,OAK,446,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1484,SFO,SAN,447,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1485,SAN,OAK,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1486,OAK,SAN,446,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1489,SNA,OAK,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,OAK,SNA,371,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1490,SNA,LAS,226,0,NA,0
1987,10,1491,LAS,SNA,226,0,NA,0
1987,10,1491,LAS,SNA,226,0,NA,0
1987,10,1491,LAS,SNA,226,0,NA,0
1987,10,1491,LAS,SNA,226,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1491,SNA,OAK,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,OAK,SNA,371,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1492,SNA,LAS,226,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1494,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,OAK,SNA,371,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1496,SNA,LAS,226,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,OAK,SFO,11,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1497,SNA,OAK,371,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1500,SMF,LAX,373,0,NA,0
1987,10,1502,LAX,SAN,109,0,NA,0
1987,10,1502,LAX,SAN,109,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1502,SMF,LAX,373,1,NA,0
1987,10,1502,SMF,LAX,373,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1503,LAX,SJC,308,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,LAX,ABQ,677,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1504,SFO,LAX,337,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1505,SNA,SJC,342,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,LAS,SNA,226,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
1987,10,1509,SNA,SJC,342,0,NA,0
